MSA,households,med_hh_inc_dol,ms_cara,ms_carp,ms_pt,ms_taxi,ms_bike,ms_walk,ms_wfh,unemp,auto_commuters,annual_excess_fuel_consumed_commuters,ahd,tti,dvmt_freeway,ahd_truck,vmt_arterial,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km,builing_area_sqkm,area_sqkm,pop_2014,electricity_kwh,nat_gas_cuft,fueloil_gal,vmt,hh_2014,cf_transport_phh,cf_housing_phh,cf_food_phh,cf_goods_phh,cf_services_phh,cf_phh,cf
"Merced, CA",76516,43066,0.7795858308268236,0.1209832731049704,0.004479259082942,0.0307705623958626,0.0042628697552636,0.0226992404734598,0.0372189643606777,17.5,83.0,960.0,2139.0,1.09,,134.0,,10563.0,27378.0,5.183754615166146,9719876.124999989,355.0250611805094,2.701315914039572,7913.0,5111188.956999989,14233.0,359.1083367526164,1.0516996680614392,0.0018969999297407,2.061907947786271,1.5446253517781654,1897.329341440452,997.7090914584586,8.012288683256944,5122.925109891918,210428.0,7140.185848571114,42460.35364596658,0.7153422995147459,24111.17320888855,68307.0,16.019400313971154,8.260157498857371,9.859372802098578,5.004474706438913,5.2131292589407145,52.11577739542052,3559872.406548989
"Midland, MI",33709,52613,0.8597827581465695,0.0727897703836106,0.0065997525092809,0.0079472019799257,0.0057472844768321,0.0142444658325312,0.0328887666712498,8.8,33.0,287.0,740.0,1.04,,24.0,,7383.0,20630.0,5.588514154137885,5103740.023999998,247.39408744546768,2.976296898279832,6224.0,2753361.6339999926,10971.0,250.96724400692668,1.0404371341564225,0.0008203445447087,3.1572491116358505,2.661617021647235,2182.5516262758133,1177.4412261897212,2.719362573955181,2338.428086903374,79792.0,11565.758981000772,67336.96527258391,18.09398369689072,26569.92249849609,32884.0,18.191584895324613,18.173289979714617,7.649895854220975,5.471873454063697,6.163115119521921,55.66805421845582,1830588.2949197013
"Midland, TX",53172,66689,0.841627872854113,0.1000813669650122,0.0024410089503661,0.0173805172804759,0.0010804465845882,0.0084835065160266,0.0289052808494177,3.9,73.0,1299.0,2779.0,1.08,,333.0,,8203.0,22982.0,5.603315860051201,7617100.237000011,331.4376571664786,2.976593929050348,6906.0,4046016.996000012,12182.0,332.1307663766222,1.0408484034708176,0.0010671482515186,1.7403624397470938,1.4651887125311995,1616.0569489532493,858.4098513247333,2.943735698255958,4713.386023885947,118838.0,23573.492542829423,64694.26427104373,0.3495299709505852,50375.42180987624,49247.0,16.241856798281912,13.024711658469927,8.09168199320321,5.063588891257256,5.54879022566092,51.18777470668522,2520844.340980127
"Minneapolis-St. Paul-Bloomington, MN-WI",1323355,68019,0.7815652316796338,0.083537133679897,0.0460309296334519,0.008252929266555,0.0087666974664981,0.0229867658263677,0.0488603124475962,6.6,,,,,,,,153099.0,387218.0,5.058400120183672,93563087.40600067,241.62897232566849,2.771572642538488,120191.0,50620622.6759996,212396.0,238.33133710615832,1.066864281644271,0.0084653194975423,7.872694637947728,6.180491324107769,4811.224217865931,2603.02617725078,150.66944525386623,19446.835809182383,2952993.0,178361.87693956954,867580.9032426488,361.25726767397225,398311.57343256497,2174373.0,17.89733172814943,19.29789203181452,7.950141338498992,6.2299065083205285,7.1428119582253,57.117523261343685,124194800.40633763
"Missoula, MT",45961,47029,0.719382510368296,0.1034525539683102,0.0186983800645138,0.0089149622487682,0.0397539966679664,0.0534011555776115,0.0563964411045336,9.1,47.0,928.0,2126.0,1.13,,70.0,,7997.0,19418.0,4.856321120420158,9608121.352999996,494.8048899474711,2.5438289358509443,5576.0,4933875.463000004,10149.0,486.1440006897236,1.2757082746374788,0.0046309981278943,1.18008399001299,0.8228271012020048,1417.8304592693812,728.07145712195,9.52197116205761,6776.636296804579,93387.0,8683.432791791625,57081.62417604528,8.011961227762525,24849.632336406565,40326.0,16.717965674338632,10.61805819273528,7.229643419319605,4.708866427640903,5.193838873566544,50.56828006920432,2039216.4620707333
"Mobile, AL",154400,43844,0.85206835873423,0.0919800769483134,0.0058456858242118,0.0072116675117062,0.0005129887560022,0.0092934474633899,0.0330877747621462,11.1,190.0,4410.0,9782.0,1.1,,368.0,,40634.0,97715.0,4.809519121917606,20631278.456000235,211.1372712070842,2.522050499581632,29025.0,10730103.073000072,51268.0,209.2943565772036,1.0967269796440695,0.0192712803308106,5.742880754255198,4.102158632973794,2915.8579509928545,1516.5059415540352,47.13724000045693,7075.543048650656,418089.0,29619.940371725337,61276.30315572773,0.2615971633124403,48621.15012764654,173283.0,15.242033330119115,15.946172159822616,7.889302901282705,4.705687748980791,5.093599900041244,48.17265721054297,8347502.559414518
"Modesto, CA",168090,49573,0.7999979936599655,0.1152792825328036,0.009439829862365,0.0097307491673688,0.005943782352233,0.0180520444604951,0.0415563179647686,16.3,205.0,4498.0,11093.0,1.21,,547.0,,16932.0,44655.0,5.2746279234585405,10201720.166000014,228.45639157989052,2.77793527049374,13478.0,5341935.507999999,23495.0,227.3647800808682,1.0547813422957852,0.001361991913173,4.312612149660698,3.4328718729699315,2598.397255807359,1360.600990698363,5.652725941238383,3926.158766985841,449518.0,7151.376066705167,48725.128039435054,0.5896545875741956,24469.74366098799,151941.0,16.501399440557066,8.731245338939676,9.221811050947904,5.249219118641418,5.636762448660027,53.11059149936348,8069676.383004786
"Monroe, LA",66444,38406,0.8693330003884358,0.0803923200710282,0.0112091448865212,0.0109178181011042,0.0012624160701403,0.0084623494811608,0.0184229510016092,7.9,66.0,1013.0,2257.0,1.09,,166.0,,1657.0,4018.0,4.849728424864212,1670885.364000001,415.8500159283228,2.4417622208811105,1117.0,836091.0810000018,2013.0,415.3457928464986,1.073647214294628,0.0079483358171882,2.4040095392541327,1.620566478785073,2424.1547097502207,1213.0180654250476,0.2009603200032693,689.2651517988986,202245.0,41306.4413466948,95964.49996683976,2.2880050168720887,68786.85931469983,84226.0,14.938718846202883,12.468044014895336,7.797424367912287,4.469249772616789,4.787230507881108,46.93134234081596,3952839.239997565
"Monroe, MI",58328,54911,0.8685283822858012,0.071069852381677,0.0119007761375741,0.0071374220057829,0.0022523208035306,0.0106376502815401,0.0284735961040937,10.0,33.0,336.0,785.0,1.04,,39.0,,6023.0,16022.0,5.3202722895567,5740790.5759999845,358.3067392335529,2.7937904698655154,4913.0,3018511.5759999966,8374.0,360.4623329352754,1.035323702092975,0.0142106520181514,4.146747589545489,3.3825287908744794,3952.450520191499,2078.201162509238,5.123228078129182,1452.463616349545,153002.0,12802.455017270644,69912.84143553572,19.408447162797454,29640.641828211395,58488.0,20.28589892795755,19.526482780681505,8.069823335642672,5.905788885442188,6.687705771142409,61.23511584814238,3581519.455726152
"Montgomery, AL",142351,46977,0.8569689897678153,0.0942038532236714,0.0057905005677576,0.00781058852314,0.0008406577205628,0.0101067133419908,0.0242786968550618,9.0,157.0,3009.0,6752.0,1.08,,272.0,,26773.0,64609.0,4.82642961192246,19169338.291000184,296.6976472472904,2.5573152056176,19260.0,10045145.90299999,34235.0,293.41743546078544,1.0832119704790883,0.009434788958668,3.713764243764045,2.671613167552964,2659.0372062052606,1393.3927343948849,8.547925049868585,7209.127516631082,352430.0,57225.0998480976,127304.56951129105,6.143768685515894,96973.13184482128,147036.0,15.45053063049829,15.573231829627984,7.632525186029557,4.901412314879659,5.393368330283987,48.82836709218978,7179527.783767217
"Morgantown, WV",49467,46028,0.7774353957772887,0.1041982554821879,0.0126355262085269,0.0063911306757968,0.0029347028613352,0.0550093747452514,0.0413956142496127,6.6,42.0,416.0,813.0,1.04,,77.0,,9250.0,22193.0,4.798486486486486,8106311.795000022,365.2643533997216,2.4622702702702703,6354.0,4159000.3430000166,11330.0,367.07858278905707,1.13444310727665,0.0060017652250661,3.5139843349471973,2.413822320459945,3079.5083958732725,1579.963465334279,3.588132360877628,2632.3395662317303,105370.0,24789.54103881683,84211.1383400471,261.8814171701165,44333.36361289764,48059.0,14.13667890672902,17.23347092560755,6.990634280705077,4.22331024583865,4.569562887557958,44.056865227559726,2117328.885971293
"Morristown, TN",44380,39822,0.8304427448023268,0.1170742216955725,0.0015943121835613,0.0185284929440913,0.000344716147797,0.009565873101368,0.0224496391252827,11.2,33.0,502.0,1141.0,1.08,,38.0,,5585.0,13526.0,4.843688451208594,4585981.3800000455,339.04934052935425,2.592837958818264,4183.0,2421302.941999998,7207.0,335.9654422089632,1.1100147355379866,0.0083252393506313,0.7726945448449277,0.5787253860494777,634.4785667119872,334.99150845127537,3.840162176296089,7227.953189602051,129364.0,35919.88801985138,80743.00430292942,68.05620139063522,77448.25434220835,56329.0,17.0103322588072,13.86065161171254,7.439883594628019,4.521466034521247,4.907830584903183,50.88984473166685,2866574.063890062
"Mount Vernon-Anacortes, WA",45309,54917,0.7927803747652723,0.0996444124815214,0.0107475328618802,0.0130049142994126,0.0069519357545247,0.0257900835031363,0.0510807463342522,8.9,,,,,,,,7593.0,18263.0,4.8104833399183455,5248095.692000005,287.3621908777312,2.5173185829053075,5292.0,2724125.637000008,9581.0,284.3258153637416,1.111320792929411,0.006471140799499,1.53741735336628,1.071514899778,1062.6252323202457,551.5761921603824,17.199912930190745,4938.802065278247,104121.0,11594.586935397025,39075.79861157468,22.66064766951972,27237.02557601253,43479.0,18.427625614514604,11.176299333397024,7.824828132653357,5.242421910638615,5.828411228210363,55.750912500531534,2423993.9246106106
"Muncie, IN",46239,37900,0.8053529447224064,0.0849960817409126,0.016155283621677,0.0056463118130488,0.0093837281732875,0.0481443526835051,0.0303212972451624,11.4,50.0,495.0,1093.0,1.06,,74.0,,5968.0,16863.0,5.651139410187668,4534376.868,268.89502864259026,2.9416890080428955,5043.0,2370957.4290000056,8734.0,271.462952713534,1.036556502785839,0.0043508129150446,5.81016326255856,4.909626898975003,4414.455411703912,2308.252304133064,3.982105574847207,1027.1656286250268,117817.0,11266.220387057156,55360.374115455656,9.69392677995329,23136.94729962569,50633.0,15.684073533129451,16.01828172757252,7.1289504910157255,4.716639897252538,5.217178310362943,48.43091576489012,2452202.557923681
"Muskegon, MI",64889,41842,0.843075452250422,0.0946178091809449,0.003719582331237,0.0072001553560491,0.0039287154743587,0.0118458987496825,0.0356123866573054,14.1,86.0,776.0,1866.0,1.05,,83.0,,7974.0,21944.0,5.503887634813143,6062353.116999997,276.26472461720726,2.833960371206421,6366.0,3124904.2879999955,11241.0,277.9916633751442,1.0515406874355742,0.0106752068321323,5.83796291566471,4.66070628556829,4438.398881202702,2287.8198330004525,3.6789966247254937,1365.8874020257597,172082.0,11288.712313098811,71846.00162955098,17.204064956636678,23720.0368022222,69428.0,16.075221306551118,18.152257850578245,7.812469171673971,4.942613414796135,5.424666747030571,50.33019194660292,3494324.566468748
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",164095,43681,0.8220082265864485,0.1046691599366444,0.0028245014965642,0.0154474335579685,0.005546622341867,0.0145500972616186,0.0349539588188886,10.9,,,,,,,,39180.0,95716.0,4.88596222562532,22846402.735000364,238.68948488236413,2.618478815722307,29220.0,12131059.553999797,51408.0,235.97610399159265,1.0838501267878815,0.009453781512605,6.800967670165737,5.072084617719317,3965.73880501081,2105.741292281976,13.832310300782256,5760.944897867041,277080.0,22225.204460715453,48044.64497451867,55.63196628107715,38358.976714119024,178180.0,13.289817188269268,10.899469274924078,7.17027395658823,4.74403512135185,5.247996440571122,43.74193989504973,7793938.8504999615
"Napa, CA",49631,70925,0.762770680850419,0.1162885848070191,0.0099559030776924,0.0062281220166386,0.0072434119804215,0.0415511206073555,0.0559621766604537,8.4,48.0,1742.0,4274.0,1.21,,164.0,,5334.0,13070.0,4.90063742032246,3230829.972000018,247.19433603672672,2.619610048743907,3916.0,1701136.043000003,6988.0,243.4367548654841,1.1201125395816054,0.00429307384087,2.6074743845813457,1.914298779531412,1579.3600286703625,831.5839251613382,8.89753827827091,2045.6576799148208,114815.0,6866.409658463676,39765.61743190689,1.0032396097166631,25628.248808953533,45460.0,17.852406806419907,8.096477763469263,7.79085642119932,5.886908139726335,6.703091885437657,56.085670059203125,2549654.560891374
"Nashville-Davidson--Murfreesboro--Franklin, TN",654063,52805,0.8207980193753583,0.0976716218798649,0.0114793946630734,0.0089415367612064,0.0019414308649774,0.0133003229226385,0.0458676735328807,7.8,,,,,,,,83291.0,202491.0,4.862254025044723,59413848.09499832,293.4147596436302,2.554549711253317,60128.0,31164516.180000074,106378.0,292.9601626276117,1.0849128075102097,0.0084697963864708,5.581947938095801,4.029623436167465,3981.762817930065,2088.5654732528683,57.9224088698965,14921.493522279876,1362624.0,187734.4251466196,455199.2798402544,87.98292899049392,366502.2564936439,564592.0,17.229607558914612,15.421912346185918,7.522941859064407,5.351647541971343,6.018259359407508,53.35206387827248,30122148.44916161
"New Bern, NC",49188,46173,0.7805865253707179,0.1317658314015528,0.0028700739595981,0.0211575964970379,0.0022261471096883,0.0271001214262059,0.0342937042351988,12.3,,,,,,,,8963.0,21217.0,4.734352337387036,7529500.358999973,354.880537257858,2.482539328349883,6157.0,3942983.512000003,11111.0,354.8720648006483,1.0790019758683458,0.007110071100711,1.914792905946588,1.315338605591113,1608.5500248505457,842.3515404487304,2.4455269570290965,4680.923964238886,115936.0,34742.42631648484,75681.08272557218,199.19425701119752,65362.31324850292,50056.0,14.572043862848206,11.584131713824044,7.527515386379864,4.722437301630679,5.17051600611793,46.56455641982488,2330835.4361507543
"New Haven-Milford, CT",327086,61646,0.7928216792623572,0.0811994032333015,0.0413994668231956,0.0075818719886516,0.0053073103920561,0.0360236750067258,0.0356665932937119,10.4,,,,,,,,25721.0,64987.0,5.053224991252284,13417620.166999936,206.46621888993084,2.675440301699001,20260.0,7189360.819000008,34400.0,208.9930470639537,1.0847358598677062,0.0110755813953488,15.7669180530439,12.419336719204903,8224.972498734776,4407.062823643625,62.03499876577867,1631.3270553869852,823957.0,6962.280642832396,37480.2684604072,421.1818900391974,22276.531777750537,340732.0,15.73682447599166,13.32724084472091,7.516804372072815,5.733167598139266,6.533701353438556,51.25732227563396,17465009.93362131
"New Orleans-Metairie, LA",470837,47412,0.7890353267511737,0.1052397153001714,0.028227361529311,0.0168187274692604,0.0106065352045352,0.0249193827278965,0.0251529510176516,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,966885.0,42116.43061568406,90619.50173090697,2.361311255463629,60457.55850941227,647777.0,13.087108452515292,12.37172043268732,7.71976991606937,4.736952362878254,5.160230507301932,43.79116969128015,28366912.52910838
"New York-Newark-Jersey City, NY-NJ-PA",7105003,66902,0.5061353464126916,0.0677309084348564,0.3041173876464518,0.0153696985933016,0.0056537139475111,0.0602233103568487,0.0407696346083386,9.3,,,,,,,,410699.0,1052145.0,5.123679385632787,168078416.65499464,159.74833949217518,2.8272238305912603,335954.0,93513382.85200302,581084.0,160.92919931025983,1.0656264768192614,0.0083309814071631,17.35017673888429,14.192538272883873,7100.553531798202,3950.517824326828,543.95091464237,23671.17097312117,18319214.0,204161.28473496664,1199118.9249104392,5269.843703292102,466444.8670452698,6305739.0,12.861908400367774,12.93101935873226,8.410539499075115,6.009966592656956,6.779086897530657,46.92340978999828,295886775.125774
"North Port-Sarasota-Bradenton, FL",306165,49875,0.8131446018769962,0.0864522801142519,0.0074467785735391,0.0129623897229531,0.0087377411321073,0.0140211900775281,0.0572350185026241,9.8,,,,,,,,42259.0,105405.0,4.988523154830924,18122873.446999498,171.93561450594845,2.803142525852481,34359.0,10064496.956000151,59348.0,169.58443344342106,1.0892575228393695,0.0088124283884882,10.087202365787633,8.201476279280088,4325.920914111626,2402.390437658893,28.765048279331268,4189.367722345711,592388.0,21816.90719661248,27703.08442238908,12.544245157576432,37101.20402231044,448683.0,13.143199240594338,10.796798633420847,6.745170766340529,5.072109619500247,5.752337324047253,43.8560161910767,19677448.912660867
"Norwich-New London, CT",106882,66693,0.7920223362950253,0.091824567016156,0.0201622871435426,0.0097866709322785,0.002348510186572,0.0406226823912632,0.0432329460351622,8.4,,,,,,,,11022.0,27379.0,4.968063872255489,7598357.101000019,277.525004602068,2.6107784431137726,8428.0,4039570.4259999935,14360.0,281.3071327298046,1.0811629560992984,0.0178969359331476,5.764165290478678,4.4075834756082655,3973.705885161178,2112.5704625288818,24.159140732747776,1912.1589067208536,260194.0,6933.719451245404,26011.51598251122,552.1091017994055,24589.208210027904,111418.0,17.208603016002005,14.212030367201416,7.453737480495323,5.794636001459361,6.625737545765438,54.291317059724136,6049029.964160344
"Ocala, FL",133137,39339,0.8006643058618841,0.1067810163176717,0.0028821735806613,0.0171612347653401,0.003339103538571,0.0144548034761825,0.0547173624596891,12.9,95.0,1774.0,3819.0,1.09,,195.0,,28297.0,74853.0,5.290525497402552,17191042.04099995,229.66403538936248,2.813266424002544,23202.0,9068041.872999996,39776.0,227.977722068584,1.0599928864847403,0.007667940466613,6.574847957465414,5.391017503944323,3994.362923630441,2106.9723499630654,9.1290069582128,4303.825758870996,253497.0,11165.644818104982,16192.789924680492,16.084553975767125,19910.577995005857,124148.0,13.562905221534,11.309530927192863,7.122682280263671,4.500484560226533,4.925743148878286,43.674720432436494,5422129.192246126
